Supplementary Data 8. Differential gene expression between clone #5 and clone #4 in Table 1,,,,,,
,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,Diff
CDV3,0.123511743,0.317645791,0.341,0.307,1,-0.034
SLC35B2,0.549563482,0.318098468,0.125,0.115,1,-0.01
PSMC1,0.389397852,0.318114365,0.131,0.115,1,-0.016
PPP1CC,0.076450846,0.318664371,0.247,0.2,1,-0.047
CYTIP,0.035108228,0.318727536,0.459,0.417,1,-0.042
NIP7,0.581219859,0.318989379,0.106,0.098,1,-0.008
OGA,0.133142218,0.319251047,0.3,0.266,1,-0.034
BRWD1,0.131625915,0.319549222,0.216,0.181,1,-0.035
ISG15,0.248091681,0.320392245,0.241,0.218,1,-0.023
FCRL6,0.046009764,0.320843801,0.391,0.344,1,-0.047
MIR4435-2HG,0.323288821,0.321007961,0.125,0.106,1,-0.019
NDUFC2,0.095162743,0.322358831,0.384,0.354,1,-0.03
DGKD,0.340434393,0.32238288,0.162,0.144,1,-0.018
CENPX,0.084411755,0.323043832,0.194,0.151,1,-0.043
SLC7A5,0.567443188,0.323437729,0.131,0.124,1,-0.007
NT5DC1,0.728828653,0.323568298,0.1,0.096,1,-0.004
IFI27L2,0.119882038,0.3236299,0.266,0.23,1,-0.036
SMU1,0.170116906,0.324204501,0.175,0.147,1,-0.028
ETFA,0.423577311,0.324334576,0.147,0.131,1,-0.016
MRPL48,0.450945607,0.32438529,0.119,0.104,1,-0.015
CAPZA2,0.354807236,0.325453197,0.147,0.13,1,-0.017
FUT11,0.128139985,0.325686652,0.184,0.149,1,-0.035
TRANK1,0.179274571,0.326014009,0.169,0.141,1,-0.028
HDAC2,0.329782419,0.326572064,0.112,0.095,1,-0.017
PLCB2,0.339754204,0.32660929,0.138,0.119,1,-0.019
GOLGA2,0.478450255,0.327059249,0.103,0.091,1,-0.012
DIAPH1,0.089558931,0.327150366,0.409,0.378,1,-0.031
AGTPBP1,0.091650343,0.327907485,0.216,0.177,1,-0.039
EIF2AK1,0.264590508,0.328444625,0.222,0.203,1,-0.019
SUPT7L,0.159517399,0.328641754,0.109,0.083,1,-0.026
BAX,0.049833161,0.330022214,0.419,0.397,1,-0.022
GPR174,0.513704671,0.330444458,0.153,0.145,1,-0.008
VEZF1,0.359012256,0.330581931,0.156,0.14,1,-0.016
SYTL3,0.033251235,0.330638389,0.369,0.317,1,-0.052
TERF1,0.184105123,0.331070092,0.144,0.116,1,-0.028
GSR,0.613241685,0.331783725,0.106,0.098,1,-0.008
MIAT,0.506814937,0.332106,0.147,0.135,1,-0.012
ANO6,0.499860155,0.332161172,0.1,0.088,1,-0.012
SLC35C2,0.288166748,0.332704901,0.109,0.091,1,-0.018
SMIM10L1,0.184598455,0.333110583,0.197,0.17,1,-0.027
UTRN,0.079032243,0.333143931,0.378,0.348,1,-0.03
TBC1D5,0.177647142,0.333404044,0.131,0.103,1,-0.028
NKAP,0.484584028,0.333452872,0.109,0.097,1,-0.012
VMP1,0.313872334,0.334299616,0.119,0.101,1,-0.018
DERL1,0.044127072,0.335049954,0.234,0.183,1,-0.051
PRELID1,0.030700337,0.335713468,0.478,0.452,1,-0.026
TMF1,0.148633715,0.335742571,0.216,0.183,1,-0.033
IGF2R,0.06599898,0.335775753,0.322,0.278,1,-0.044
TRIP12,0.357939771,0.336050194,0.119,0.102,1,-0.017
CRY1,0.265284631,0.336149534,0.15,0.128,1,-0.022
NLRC3,0.445312346,0.336650371,0.119,0.106,1,-0.013
PSMD1,0.45007963,0.337358388,0.106,0.094,1,-0.012
SLMAP,0.29970525,0.33751808,0.116,0.097,1,-0.019
SAT1,0.000693472,0.337847757,0.428,0.329,1,-0.099
ZPR1,0.283591643,0.33793883,0.109,0.091,1,-0.018
TMEM160,0.040953533,0.338821896,0.303,0.247,1,-0.056
OGFR,0.580656512,0.339249339,0.172,0.168,1,-0.004
SUPV3L1,0.19391036,0.339289885,0.119,0.094,1,-0.025
KIF5B,0.077637393,0.339859531,0.309,0.265,1,-0.044
PSMA2,0.230321197,0.340019339,0.281,0.257,1,-0.024
NELFE,0.398648546,0.340625679,0.159,0.147,1,-0.012
SAR1A,0.316193942,0.340913549,0.109,0.092,1,-0.017
LRPPRC,0.263626341,0.341033786,0.147,0.125,1,-0.022
KBTBD2,0.207270103,0.341957436,0.109,0.086,1,-0.023
DDX6,0.003279457,0.342203445,0.494,0.4,1,-0.094
CMTM6,0.187007636,0.344223638,0.203,0.176,1,-0.027
NGDN,0.613719662,0.34465453,0.15,0.146,1,-0.004
DDX23,0.46925474,0.344879062,0.1,0.088,1,-0.012
SEL1L,0.685756396,0.344889481,0.109,0.104,1,-0.005
SREK1IP1,0.197843331,0.346295928,0.169,0.142,1,-0.027
MRPL41,0.129035988,0.346699862,0.297,0.26,1,-0.037
TBX21,0.014341183,0.347186761,0.484,0.429,1,-0.055
ANKRD39,0.416424769,0.34758261,0.1,0.085,1,-0.015
PTGDR,0.093251263,0.349181529,0.303,0.266,1,-0.037
HMGB2,0.028867061,0.349322499,0.356,0.304,1,-0.052
WDR37,0.267824841,0.349450932,0.109,0.089,1,-0.02
WASHC3,0.608464197,0.349473699,0.159,0.154,1,-0.005
TRPT1,0.379457962,0.349677309,0.116,0.1,1,-0.016
NRAS,0.402201185,0.349714845,0.1,0.085,1,-0.015
RBX1,0.448237649,0.34984417,0.253,0.248,1,-0.005
RNF38,0.375945249,0.351455763,0.131,0.115,1,-0.016
IDH2,0.018472678,0.352190532,0.394,0.339,1,-0.055
SPAG9,0.300864741,0.352343848,0.153,0.133,1,-0.02
AC008875.3,0.178371853,0.352600811,0.209,0.178,1,-0.031
TNPO1,0.466899084,0.353147446,0.106,0.094,1,-0.012
SECISBP2,0.437753195,0.354133572,0.175,0.163,1,-0.012
ELMO1,0.144628385,0.35424676,0.128,0.099,1,-0.029
ARF5,0.087962429,0.354757191,0.453,0.435,1,-0.018
PDE7A,0.533697683,0.354784782,0.209,0.201,1,-0.008
SCP2,0.042635026,0.355039266,0.359,0.304,1,-0.055
SNRPB,0.033800637,0.355107895,0.428,0.382,1,-0.046
PRRC2B,0.055988605,0.355624204,0.225,0.178,1,-0.047
PWWP2A,0.639347127,0.356174239,0.1,0.094,1,-0.006
CCNT2,0.178978094,0.356259921,0.134,0.108,1,-0.026
CUEDC2,0.199683812,0.356333128,0.138,0.111,1,-0.027
LSM8,0.037299473,0.356469546,0.384,0.327,1,-0.057
TOPBP1,0.335686263,0.356624864,0.1,0.083,1,-0.017
LYRM2,0.095763009,0.356938938,0.125,0.092,1,-0.033
ADGRG5,0.260576301,0.357120747,0.125,0.103,1,-0.022
ATF4,0.347047148,0.357887351,0.191,0.175,1,-0.016
IRF3,0.366331184,0.357907861,0.219,0.206,1,-0.013
OASL,0.328889247,0.358218266,0.141,0.122,1,-0.019
RAP1B,0.000205407,0.358917574,0.728,0.703,1,-0.025
CDC40,0.151852657,0.359854387,0.181,0.15,1,-0.031
S100A6,2.63E-09,0.360075975,0.944,0.931,4.42E-05,-0.013
TMCO1,0.177318716,0.360158766,0.241,0.213,1,-0.028
PDIA3,0.001160754,0.36168116,0.672,0.647,1,-0.025
HSPA4,0.340018892,0.361933821,0.15,0.132,1,-0.018
PTPN4,0.029789435,0.362047388,0.35,0.3,1,-0.05
NCOA2,0.147425778,0.362116658,0.116,0.087,1,-0.029
APOBEC3C,0.192686722,0.362642311,0.203,0.177,1,-0.026
TMBIM1,0.09861942,0.363079293,0.259,0.227,1,-0.032
PPP4C,0.034097121,0.363188885,0.347,0.302,1,-0.045
N4BP1,0.299870247,0.363352012,0.169,0.148,1,-0.021
NAA50,0.082346832,0.363610907,0.206,0.166,1,-0.04
NDUFB2,0.000100341,0.363671342,0.616,0.528,1,-0.088
CMIP,0.116047487,0.363724758,0.109,0.08,1,-0.029
CCNH,0.093509263,0.364589967,0.378,0.345,1,-0.033
DNAJB12,0.27855131,0.364637668,0.103,0.084,1,-0.019
CEP120,0.416259225,0.364801504,0.122,0.109,1,-0.013
ABI1,0.081239715,0.365441832,0.259,0.217,1,-0.042
HCFC1R1,0.304340725,0.366093193,0.134,0.115,1,-0.019
RFTN1,0.291064773,0.366569539,0.141,0.12,1,-0.021
AXIN1,0.032214634,0.366647968,0.153,0.109,1,-0.044
SFT2D1,0.588221538,0.367609971,0.1,0.093,1,-0.007
CALR,0.000520392,0.367913623,0.728,0.714,1,-0.014
RALY,0.003229064,0.368146843,0.525,0.458,1,-0.067
TUBA4A,0.104172615,0.368221808,0.266,0.235,1,-0.031
STOM,0.033264103,0.368437674,0.356,0.306,1,-0.05
COPB1,0.402772122,0.368468468,0.15,0.135,1,-0.015
PML,0.344685163,0.36915365,0.116,0.099,1,-0.017
TRPC4AP,0.112024217,0.369169511,0.184,0.148,1,-0.036
NUCB1,0.010171026,0.369296588,0.375,0.309,1,-0.066
IL17RA,0.517050836,0.37065771,0.103,0.094,1,-0.009
SAP30L,0.5566752,0.371458144,0.116,0.108,1,-0.008
NEU1,0.351352353,0.371520681,0.116,0.099,1,-0.017
XRN1,0.027343819,0.37186779,0.256,0.197,1,-0.059
MPC1,0.220342296,0.372470695,0.134,0.111,1,-0.023
CLEC2D,0.036560613,0.372888468,0.45,0.42,1,-0.03
XAF1,0.195297562,0.372897093,0.144,0.119,1,-0.025
PIM2,0.113118929,0.373246854,0.162,0.127,1,-0.035
EIF2B5,0.213410978,0.373902288,0.116,0.093,1,-0.023
HYOU1,0.294478747,0.374089619,0.116,0.098,1,-0.018
TRIM69,0.447735821,0.374296466,0.112,0.1,1,-0.012
METTL9,0.1571542,0.375144449,0.228,0.201,1,-0.027
IP6K2,0.355596718,0.375840422,0.119,0.102,1,-0.017
CALCOCO2,0.110481645,0.376740619,0.197,0.163,1,-0.034
SIDT1,0.304956009,0.377069529,0.116,0.097,1,-0.019
CD247,0.002005423,0.377187622,0.597,0.563,1,-0.034
PUF60,0.06642373,0.377370486,0.3,0.261,1,-0.039
AGGF1,0.26080471,0.377396857,0.141,0.118,1,-0.023
CCT8,0.074578646,0.378360991,0.231,0.191,1,-0.04
RABL6,0.340000858,0.378770676,0.209,0.198,1,-0.011
YIPF4,0.421086421,0.379219042,0.112,0.1,1,-0.012
UBALD2,0.01300848,0.380071069,0.378,0.316,1,-0.062
JPT1,0.106028925,0.381043408,0.203,0.164,1,-0.039
CERS2,0.131723767,0.381112506,0.206,0.175,1,-0.031
MAPKAP1,0.347322876,0.381185589,0.144,0.126,1,-0.018
U2SURP,0.155191904,0.3820519,0.316,0.283,1,-0.033
DDRGK1,0.118333748,0.382580894,0.178,0.144,1,-0.034
RAB6A,0.140682171,0.383677376,0.253,0.222,1,-0.031
SREK1,0.178415721,0.384674299,0.162,0.134,1,-0.028
OSTF1,0.002254591,0.385618379,0.466,0.396,1,-0.07
PREX1,0.034800964,0.38576083,0.356,0.302,1,-0.054
SLC66A3,0.203535307,0.386775772,0.156,0.131,1,-0.025
HUWE1,0.559129893,0.387685301,0.162,0.155,1,-0.007
WDR82,0.198621666,0.387689101,0.172,0.147,1,-0.025
CTSB,0.139379834,0.387893457,0.125,0.096,1,-0.029
HTATIP2,0.210640429,0.387955564,0.144,0.118,1,-0.026
CTNNB1,0.209058004,0.388455908,0.15,0.126,1,-0.024
PDCD6IP,0.288178816,0.388641161,0.203,0.184,1,-0.019
NRBP1,0.070881539,0.389276507,0.225,0.185,1,-0.04
OTUD5,0.397107181,0.390627543,0.147,0.132,1,-0.015
SETD5,0.258153663,0.391172955,0.141,0.117,1,-0.024
CYP51A1,0.383335612,0.392125041,0.1,0.085,1,-0.015
PNKP,0.042779051,0.394462242,0.175,0.128,1,-0.047
VCL,0.008983983,0.394777492,0.303,0.232,1,-0.071
LSM2,0.179022619,0.395456878,0.184,0.157,1,-0.027
FAM160B1,0.165871822,0.395742306,0.128,0.101,1,-0.027
TGIF1,0.164851294,0.396564182,0.131,0.103,1,-0.028
PRPF38B,0.0443634,0.396592974,0.353,0.316,1,-0.037
CNOT7,0.108245597,0.397239364,0.197,0.162,1,-0.035
COPA,0.101486028,0.398077721,0.166,0.13,1,-0.036
THAP11,0.088839303,0.398128285,0.219,0.18,1,-0.039
UAP1,0.491370152,0.398446453,0.109,0.098,1,-0.011
SPG21,0.253311578,0.400954277,0.156,0.134,1,-0.022
AKR7A2,0.269747688,0.401240011,0.156,0.136,1,-0.02
AC004865.2,0.057604934,0.402083369,0.147,0.108,1,-0.039
MOGS,0.191850984,0.402106219,0.156,0.13,1,-0.026
LSM3,0.127795689,0.402200887,0.203,0.171,1,-0.032
INSIG1,0.186476356,0.402242265,0.125,0.1,1,-0.025
TSG101,0.075911265,0.403389353,0.106,0.075,1,-0.031
LLGL2,0.107969869,0.404437193,0.212,0.177,1,-0.035
POLR2E,0.0309691,0.404560908,0.338,0.289,1,-0.049
TAF11,0.881644622,0.405399514,0.134,0.138,1,0.004
CCDC57,0.212429246,0.405885173,0.122,0.099,1,-0.023
UBE2H,0.17210649,0.406074929,0.184,0.157,1,-0.027
NAPA,0.044570252,0.406436439,0.341,0.291,1,-0.05
RAMAC,0.112311199,0.408732564,0.119,0.088,1,-0.031
MSL3,0.468166731,0.409507585,0.122,0.11,1,-0.012
CLTC,0.073131774,0.412512489,0.191,0.151,1,-0.04
IQSEC1,0.252544624,0.413635136,0.147,0.125,1,-0.022
PPM1M,0.194251054,0.414006254,0.178,0.152,1,-0.026
MAPKAPK5,0.269043387,0.415876895,0.116,0.096,1,-0.02
ZNFX1,0.13595642,0.41639214,0.153,0.121,1,-0.032
BRAF,0.085926308,0.416739738,0.1,0.069,1,-0.031
MBD4,0.020675866,0.417021476,0.234,0.18,1,-0.054
LIX1L,0.36984155,0.417524926,0.159,0.144,1,-0.015
RMRP,0.170973225,0.417722341,0.156,0.128,1,-0.028
MON1B,0.230105345,0.418720597,0.103,0.082,1,-0.021
STK39,0.187913072,0.419381301,0.15,0.124,1,-0.026
CDC42SE1,0.001492741,0.420360761,0.516,0.438,1,-0.078
CCDC88C,0.001884028,0.420603608,0.453,0.373,1,-0.08
RNF13,0.072830455,0.42139097,0.166,0.127,1,-0.039
TRAPPC2L,0.068283345,0.421448098,0.191,0.15,1,-0.041
ATAD2B,0.19118275,0.421486858,0.122,0.098,1,-0.024
RRAGA,0.569828385,0.422035619,0.112,0.103,1,-0.009
PSMC6,0.325092178,0.425463619,0.147,0.13,1,-0.017
AIMP1,0.111492465,0.426031651,0.184,0.153,1,-0.031
CHST12,0.009332521,0.426172419,0.388,0.325,1,-0.063
NPRL2,0.346447125,0.427613893,0.162,0.147,1,-0.015
ABHD14A,0.040533807,0.42801602,0.231,0.183,1,-0.048
MAP4K2,0.469644385,0.428476239,0.103,0.091,1,-0.012
PSMA7,0.000173107,0.428996774,0.637,0.564,1,-0.073
MAP2K7,0.158376543,0.429381041,0.106,0.081,1,-0.025
VOPP1,0.054705895,0.43032944,0.238,0.191,1,-0.047
SDF4,0.014359693,0.430365799,0.334,0.276,1,-0.058
NXT1,0.336763898,0.431759257,0.1,0.084,1,-0.016
HOOK3,0.254469621,0.431765473,0.131,0.11,1,-0.021
PRKCH,0.000241514,0.432157905,0.484,0.392,1,-0.092
CPSF7,0.043562368,0.432276944,0.181,0.137,1,-0.044
PLEKHF1,0.091232044,0.433194098,0.178,0.141,1,-0.037
STRN,0.10468339,0.433356784,0.162,0.129,1,-0.033
KIF21A,0.06178736,0.434024987,0.15,0.112,1,-0.038
DUSP22,0.596845738,0.434128771,0.109,0.101,1,-0.008
DPY30,0.434670774,0.434960572,0.122,0.109,1,-0.013
PUM1,0.243989515,0.435122008,0.159,0.136,1,-0.023
MAN1B1,0.228420376,0.435743915,0.109,0.087,1,-0.022
GZMH,1.55E-18,0.436722462,0.994,0.964,2.61E-14,-0.03
LAIR1,0.142570054,0.436794541,0.147,0.118,1,-0.029
MRPS11,0.308966081,0.437849386,0.116,0.098,1,-0.018
CPD,0.140314254,0.438147825,0.191,0.161,1,-0.03
VAMP8,0.001376515,0.438635471,0.494,0.419,1,-0.075
CHCHD3,0.351403591,0.438898673,0.131,0.117,1,-0.014
RB1,0.056364646,0.439169162,0.156,0.116,1,-0.04
CHCHD10,0.070128901,0.43939092,0.231,0.188,1,-0.043
PIBF1,0.124778098,0.439669231,0.116,0.086,1,-0.03
THAP7,0.252275734,0.43990584,0.103,0.083,1,-0.02
COPS8,0.107916692,0.440039101,0.112,0.083,1,-0.029
ID2,0.189462535,0.440055342,0.3,0.281,1,-0.019
TMEM120A,0.159484165,0.4401147,0.109,0.084,1,-0.025
G6PD,0.013440122,0.441483987,0.2,0.141,1,-0.059
LINC00944,0.223177518,0.441695109,0.1,0.079,1,-0.021
PACS1,0.086720492,0.44290879,0.219,0.184,1,-0.035
ZNF131,0.335788533,0.442977029,0.122,0.105,1,-0.017
MORC3,0.136830237,0.44348033,0.166,0.135,1,-0.031
CYCS,0.11879056,0.445220945,0.312,0.277,1,-0.035
POLR2J,0.589859536,0.445553131,0.144,0.137,1,-0.007
DR1,0.246992303,0.445731025,0.175,0.152,1,-0.023
MEGF9,0.136781424,0.446718565,0.134,0.105,1,-0.029
KDELR2,0.118621939,0.446875343,0.131,0.101,1,-0.03
PLXND1,0.21014814,0.44858882,0.103,0.082,1,-0.021
EIF4A3,0.349163716,0.449821297,0.122,0.106,1,-0.016
MBP,0.000282988,0.449829365,0.572,0.494,1,-0.078
MUS81,0.152376683,0.450114904,0.112,0.086,1,-0.026
PSMG2,0.039351359,0.451047054,0.216,0.167,1,-0.049
EXOC4,0.097390134,0.451150538,0.153,0.119,1,-0.034
DYNLL1,0.014766558,0.451396529,0.378,0.321,1,-0.057
DBI,8.79E-05,0.451470146,0.569,0.473,1,-0.096
SBK1,0.193642707,0.45165368,0.147,0.121,1,-0.026
VDAC3,0.060894525,0.452536061,0.234,0.191,1,-0.043
CARD11,0.133077581,0.453478932,0.184,0.15,1,-0.034
NAE1,0.354058159,0.453675864,0.128,0.114,1,-0.014
THEMIS2,0.113984337,0.454578862,0.131,0.1,1,-0.031
PCMT1,0.071596846,0.455717355,0.212,0.173,1,-0.039
RAB1A,0.142190754,0.456286222,0.125,0.097,1,-0.028
ARHGEF3,0.014193172,0.457681782,0.325,0.271,1,-0.054
MOB3A,0.123506668,0.457901687,0.147,0.118,1,-0.029
METAP2,0.117021223,0.457908801,0.159,0.129,1,-0.03
AP2B1,0.059259959,0.458276049,0.188,0.145,1,-0.043
CYTH4,0.121836255,0.458703754,0.228,0.2,1,-0.028
LUC7L2,0.038366024,0.459733028,0.294,0.245,1,-0.049
ARRDC3,0.168803518,0.460951273,0.131,0.104,1,-0.027
CNOT4,0.039934271,0.461376958,0.191,0.145,1,-0.046
SIRT7,0.05520445,0.463326475,0.194,0.153,1,-0.041
SMC1A,0.117929233,0.464412692,0.188,0.159,1,-0.029
MRPS6,0.015153915,0.464733861,0.238,0.179,1,-0.059
PHF21A,0.306198396,0.46484569,0.106,0.089,1,-0.017
HIPK1,0.220864088,0.465227161,0.112,0.092,1,-0.02
THAP4,0.398373324,0.46531028,0.112,0.099,1,-0.013
CYP20A1,0.469754559,0.46600089,0.109,0.098,1,-0.011
CENPK,0.289714632,0.467146123,0.103,0.085,1,-0.018
GLUL,0.07575723,0.467255908,0.2,0.161,1,-0.039
ZMAT5,0.249287982,0.468818723,0.103,0.084,1,-0.019
AC025159.1,0.298540589,0.4695137,0.112,0.095,1,-0.017
CSGALNACT2,0.156141153,0.470583915,0.119,0.093,1,-0.026
MCM3AP,0.263272512,0.471986644,0.122,0.101,1,-0.021
EEFSEC,0.248919544,0.47253888,0.1,0.081,1,-0.019
PLEKHB2,0.226509758,0.473162802,0.116,0.094,1,-0.022
LCOR,0.051910661,0.47330579,0.141,0.102,1,-0.039
SEPTIN11,0.141762936,0.473843218,0.106,0.081,1,-0.025
AMZ2,0.137198209,0.47482256,0.162,0.133,1,-0.029
PPP4R2,0.067072744,0.475716993,0.222,0.184,1,-0.038
KPNA1,0.106399518,0.47587048,0.122,0.092,1,-0.03
FBXW7,0.262943278,0.477165353,0.109,0.091,1,-0.018
ADAM8,0.143278778,0.477789868,0.2,0.174,1,-0.026
DNMT1,0.209756969,0.478592255,0.231,0.209,1,-0.022
MAPRE1,0.024951171,0.480013285,0.181,0.133,1,-0.048
RAB21,0.315242853,0.480904356,0.116,0.099,1,-0.017
C1orf174,0.115414953,0.481114281,0.159,0.128,1,-0.031
HINT2,0.187347805,0.481162197,0.159,0.135,1,-0.024
SYT11,0.237558153,0.483904369,0.153,0.132,1,-0.021
HEXB,0.030775428,0.484602281,0.178,0.131,1,-0.047
SFXN1,0.1135999,0.484805682,0.166,0.133,1,-0.033
NCKAP1L,0.064969299,0.485484317,0.203,0.163,1,-0.04
REXO2,0.117072039,0.486348732,0.181,0.148,1,-0.033
MPDU1,0.034710694,0.486639822,0.109,0.071,1,-0.038
ANP32A,0.004768594,0.486937338,0.322,0.245,1,-0.077
MT2A,0.002204707,0.487074152,0.562,0.506,1,-0.056
IK,0.001575828,0.487210086,0.409,0.33,1,-0.079
PSD4,0.159842168,0.487353688,0.134,0.108,1,-0.026
PRR5L,0.0160831,0.487545039,0.206,0.15,1,-0.056
RBBP7,0.050223256,0.487654315,0.231,0.191,1,-0.04
CCDC69,0.110612784,0.488828901,0.228,0.192,1,-0.036
GLIPR2,0.025084275,0.489258698,0.278,0.225,1,-0.053
SYS1,0.332953941,0.489462237,0.1,0.084,1,-0.016
C4orf48,0.06947959,0.490091635,0.216,0.178,1,-0.038
ISG20L2,0.077906318,0.490742117,0.175,0.138,1,-0.037
ATP6V0B,0.006657448,0.490927704,0.35,0.284,1,-0.066
CD226,0.018462087,0.490995055,0.275,0.219,1,-0.056
RAB37,0.031427687,0.491557132,0.272,0.219,1,-0.053
PRKCQ,0.018316314,0.492536763,0.212,0.159,1,-0.053
KMT5B,0.065400406,0.49671747,0.144,0.106,1,-0.038
SNRPA1,0.012660389,0.497852537,0.256,0.199,1,-0.057
BMI1,0.166933523,0.498486884,0.206,0.181,1,-0.025
UBE2K,0.142119195,0.498977,0.153,0.127,1,-0.026
NUMA1,0.173148715,0.499816733,0.128,0.102,1,-0.026
IL18BP,0.152198041,0.500732804,0.1,0.076,1,-0.024
LRRFIP2,0.116569115,0.501993127,0.159,0.129,1,-0.03
RELCH,0.248628984,0.504122185,0.109,0.089,1,-0.02
LRRC8A,0.020608081,0.504306747,0.128,0.083,1,-0.045
EEF1E1,0.127320228,0.504584906,0.112,0.085,1,-0.027
SLC30A5,0.400378956,0.504757595,0.106,0.093,1,-0.013
SERPINB1,0.005417418,0.504792741,0.35,0.28,1,-0.07
EXOSC10,0.10597991,0.505333401,0.134,0.102,1,-0.032
PHIP,0.008941976,0.507068711,0.259,0.198,1,-0.061
CUL4A,0.215543078,0.507513706,0.209,0.188,1,-0.021
MIA2,0.274018239,0.507535783,0.172,0.154,1,-0.018
NUP210,0.06270077,0.507979953,0.231,0.192,1,-0.039
MAML1,0.183203433,0.508173637,0.122,0.099,1,-0.023
CIAO2A,0.019117774,0.508967644,0.206,0.152,1,-0.054
TMEM179B,0.035933512,0.51017366,0.197,0.151,1,-0.046
TRG-AS1,0.014225818,0.510443868,0.281,0.222,1,-0.059
VPS72,0.220146805,0.511901505,0.125,0.103,1,-0.022
DUSP23,0.218828442,0.5122706,0.141,0.117,1,-0.024
TOR3A,0.29759598,0.512382639,0.1,0.083,1,-0.017
CACUL1,0.361767504,0.51393773,0.109,0.094,1,-0.015
RNF168,0.173851786,0.514348573,0.159,0.134,1,-0.025
RPUSD3,0.20545553,0.517390818,0.125,0.101,1,-0.024
SNRPD1,0.144276487,0.518367429,0.209,0.18,1,-0.029
ABHD16A,0.201698299,0.518501948,0.119,0.096,1,-0.023
ZNF655,0.092588539,0.518626938,0.225,0.188,1,-0.037
AKR1A1,0.061893057,0.518668821,0.175,0.135,1,-0.04
SEC24B,0.275086296,0.519162544,0.103,0.085,1,-0.018
GYG1,0.016381002,0.519690508,0.162,0.111,1,-0.051
DPP8,0.373014094,0.520464745,0.122,0.108,1,-0.014
ZEB2,1.38E-05,0.520721289,0.625,0.526,0.231474214,-0.099
RMND5A,0.049522397,0.521061536,0.175,0.135,1,-0.04
DRG1,0.072327861,0.522090197,0.122,0.089,1,-0.033
TMEM183A,0.012146306,0.522752316,0.197,0.141,1,-0.056
NPAT,0.532234723,0.523154723,0.106,0.099,1,-0.007
PPM1A,0.172643664,0.523951461,0.1,0.078,1,-0.022
HTATSF1,0.048788237,0.525105258,0.212,0.17,1,-0.042
ASCL2,0.023366874,0.525354372,0.272,0.219,1,-0.053
SP110,0.004192218,0.525585087,0.309,0.236,1,-0.073
SCNM1,0.045970187,0.526622961,0.178,0.136,1,-0.042
DDB1,0.079828039,0.527623278,0.2,0.163,1,-0.037
DTNBP1,0.162297886,0.527686115,0.119,0.094,1,-0.025
STRIP1,0.304258519,0.528222604,0.103,0.086,1,-0.017
TOR1A,0.222619112,0.528793985,0.103,0.083,1,-0.02
MT1F,0.023116998,0.52927593,0.175,0.125,1,-0.05
IL27RA,0.014647409,0.530568126,0.197,0.145,1,-0.052
IVNS1ABP,0.058960338,0.53143018,0.153,0.115,1,-0.038
GALNT1,0.072733552,0.535462571,0.116,0.082,1,-0.034
PRDX1,0.016481485,0.536194144,0.288,0.233,1,-0.055
ACTR1A,0.016197803,0.538068378,0.184,0.131,1,-0.053
COPS3,0.050761774,0.538644558,0.138,0.099,1,-0.039
ATG4B,0.051663864,0.540089483,0.156,0.115,1,-0.041
LINC00667,0.110304709,0.540108648,0.112,0.084,1,-0.028
PRSS23,0.000422174,0.540884174,0.466,0.379,1,-0.087
WRNIP1,0.1463384,0.540985188,0.138,0.111,1,-0.027
GINM1,0.144318034,0.541848341,0.103,0.078,1,-0.025
SNRPN,0.130310382,0.543284099,0.156,0.127,1,-0.029
VRK3,0.053901991,0.54344893,0.131,0.095,1,-0.036
SMPD1,0.185451321,0.545805735,0.103,0.08,1,-0.023
KLHDC3,0.19584971,0.546487764,0.138,0.114,1,-0.024
ATG13,0.162830126,0.546661755,0.122,0.098,1,-0.024
RAB22A,0.01917168,0.546913494,0.216,0.159,1,-0.057
NASP,0.036127978,0.549268913,0.159,0.117,1,-0.042
KIN,0.080556958,0.55016022,0.112,0.082,1,-0.03
WDR45,0.113069812,0.552283424,0.162,0.132,1,-0.03
COIL,0.096391907,0.553048764,0.122,0.091,1,-0.031
PPP2R3C,0.052230123,0.557593443,0.109,0.076,1,-0.033
DCTD,0.175097894,0.557767033,0.147,0.12,1,-0.027
GPCPD1,0.122759856,0.560678872,0.119,0.092,1,-0.027
AKIRIN2,0.024073827,0.563082902,0.225,0.174,1,-0.051
PBX2,0.050953458,0.564009357,0.125,0.088,1,-0.037
EIF1B,0.039261943,0.564033538,0.253,0.208,1,-0.045
ZSCAN16-AS1,0.110722051,0.566213709,0.128,0.098,1,-0.03
KIF19,0.039218238,0.567181188,0.125,0.086,1,-0.039
GFER,0.081083282,0.568131134,0.112,0.081,1,-0.031
MRPL36,0.085924218,0.568946839,0.112,0.082,1,-0.03
HMGA1,0.012931775,0.57056419,0.169,0.116,1,-0.053
MAPKAPK3,0.107053485,0.57396145,0.103,0.076,1,-0.027
MTA2,0.17994052,0.577142428,0.162,0.14,1,-0.022
DYM,0.051777424,0.577539569,0.144,0.106,1,-0.038
PRDM1,0.00548114,0.578553987,0.306,0.237,1,-0.069
F2R,0.003304011,0.578686796,0.259,0.186,1,-0.073
HACD3,0.192775535,0.578978045,0.103,0.082,1,-0.021
PCID2,0.036336327,0.579382063,0.141,0.1,1,-0.041
KRCC1,0.307066979,0.580333005,0.1,0.084,1,-0.016
IGSF8,0.028489735,0.584059445,0.125,0.083,1,-0.042
